Index,Job Id,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity
,96,35,139305,"Humpback whale found dead in River Thames, England",5-Over,"The first and only reported sighting of the whale was on Thursday when it was spotted in the same river , between the London districts of Northfleet and Tilbury .",1,,7,0,first,0.15,0.5144957554,0,0.8574929257,0,0.8574929257,0.5144957554
,96,35,139305,"Humpback whale found dead in River Thames, England",5-Over,"The first and only reported sighting of the whale was on Thursday when it was spotted in the same river , between the London districts of Northfleet and Tilbury .",1,,7,0,sighting,0.15,0.5144957554,0,0.8574929257,0,0.9486832981,0.316227766
,96,35,139305,"Humpback whale found dead in River Thames, England",5-Over,"The first and only reported sighting of the whale was on Thursday when it was spotted in the same river , between the London districts of Northfleet and Tilbury .",1,,7,0,Thursday,0.15,0,0,1,0,0.9899494937,0.1414213562
,96,35,139305,"Humpback whale found dead in River Thames, England",5-Over,"The first and only reported sighting of the whale was on Thursday when it was spotted in the same river , between the London districts of Northfleet and Tilbury .",1,,7,0,spotted,0.15,0.316227766,0,0.9486832981,0.1622214211,0.9733285268,0.1622214211
,96,35,139305,"Humpback whale found dead in River Thames, England",5-Over,"The first and only reported sighting of the whale was on Thursday when it was spotted in the same river , between the London districts of Northfleet and Tilbury .",1,,7,0,London,0.15,0.316227766,0,0.9486832981,0.316227766,0.9486832981,0
,96,34,43426,IWC passes pro-whaling resolution after close vote,7-Over,"Commercial whaling has been banned under the IWC moratorium since 1986 , but some whaling has been able to continue .",1,,5,0,Commercial whaling has been banned under the IWC moratorium since 1986,0.3,0.7276068751,0.4850712501,0.4850712501,0,0.6,0.8
,96,34,43426,IWC passes pro-whaling resolution after close vote,7-Over,"Commercial whaling has been banned under the IWC moratorium since 1986 , but some whaling has been able to continue .",1,,5,0,IWC,0.6,0,0.1643989873,0.9863939238,0,0.9863939238,0.1643989873
,96,34,43426,IWC passes pro-whaling resolution after close vote,7-Over,"Commercial whaling has been banned under the IWC moratorium since 1986 , but some whaling has been able to continue .",1,,5,0,whaling,0.6,0,0.6,0.8,0.1924500897,0.9622504486,0.1924500897
,96,34,43426,IWC passes pro-whaling resolution after close vote,7-Over,"Commercial whaling has been banned under the IWC moratorium since 1986 , but some whaling has been able to continue .",1,,5,0,IWC moratorium,0.3,0.1924500897,0.1924500897,0.9622504486,0.1924500897,0.9622504486,0.1924500897
,96,34,43426,IWC passes pro-whaling resolution after close vote,7-Over,"Commercial whaling has been banned under the IWC moratorium since 1986 , but some whaling has been able to continue .",1,,5,0,banned,0.3,0.2294157339,0.6882472016,0.6882472016,0,0.9284766909,0.3713906764
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,Philippines Bureau of Fisheries and Aquatic Resources,0.08,0,0,1,0,0.9863939238,0.1643989873
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,responded to the reported mass stranding of whales off Pilar coastal waters,0.08,0.6882472016,0.2294157339,0.6882472016,0.1924500897,0.9622504486,0.1924500897
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,whales off Pilar coastal waters,0.08,0.1643989873,0,0.9863939238,0,0.9284766909,0.3713906764
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,BFAR said its has responded to the reported mass stranding of whales,0.08,0.8728715609,0.4364357805,0.2182178902,0.1924500897,0.9622504486,0.1924500897
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,Philippines,0.4,0,0,1,0,0.9863939238,0.1643989873
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,stranding,0.56,0,0.9284766909,0.3713906764,0,0.8,0.6
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,whales,0.64,0,0,1,0,0.9863939238,0.1643989873
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,mass stranding,0.08,0,0.9863939238,0.1643989873,0.6,0.8,0
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,reported mass stranding of whales off Pilar coastal waters,0.08,0.1924500897,0.9622504486,0.1924500897,0.4850712501,0.7276068751,0.4850712501
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,responded to the reported mass,0.16,0.6882472016,0.2294157339,0.6882472016,0,0.9284766909,0.3713906764
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,Philippines Bureau of Fisheries,0.16,0,0,1,0,0.9863939238,0.1643989873
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,mass,0.16,0,0.1643989873,0.9863939238,0,0.9863939238,0.1643989873
,96,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,,13,0,responded to,0.08,0.6,0,0.8,0,0.9863939238,0.1643989873
,96,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,,6,0,200 meters from the shore,0.35,0,0,1,0,0.9805806757,0.1961161351
,96,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,,6,0,The whales were about 200 meters from the shore,0.35,0,0,1,0,0.894427191,0.4472135955
,96,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,,6,0,200 meters,0.17,0,0,1,0.1961161351,0.9805806757,0
,96,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,,6,0,whales,0.7,0,0,1,0,0.9805806757,0.1961161351
,96,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,,6,0,from the shore,0.35,0,0,1,0.2357022604,0.9428090416,0.2357022604
,96,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,,6,0,shore,0.35,0,0,1,0,0.9805806757,0.1961161351
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,washed up,0.17,0,0.9805806757,0.1961161351,0,0.7071067812,0.7071067812
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,a day later,0.17,0,0.1961161351,0.9805806757,0,0.894427191,0.4472135955
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,whales,0.67,0,0,1,0,0.9805806757,0.1961161351
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,beach,0.33,0,0.1961161351,0.9805806757,0,0.9805806757,0.1961161351
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,Six of the rescued whales washed up on a different beach less than a day later,0.17,0,0.9805806757,0.1961161351,0.2672612419,0.8017837257,0.5345224838
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,rescued whales washed up,0.17,0,0.9805806757,0.1961161351,0.2672612419,0.8017837257,0.5345224838
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,different beach,0.17,0,0,1,0,0.9805806757,0.1961161351
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,rescued whales,0.5,0.9805806757,0,0.1961161351,0,0.894427191,0.4472135955
,96,71,123451,"One day after attempted rescue, six stranded whales die on Australian beach",5-Over,Six of the rescued whales washed up on a different beach less than a day later .,1,,10,0,Six of the rescued whales washed up,0.17,0,0.9805806757,0.1961161351,0.2672612419,0.8017837257,0.5345224838
